,Tgl DO,Showroom,Observation,Trend,Monthly Seasonal,Yearly Seasonal
68,2017-03-13,Semarang,2.0,1.383333333333333,-0.33967835721114664,-0.2656742353161943
69,2017-03-14,Semarang,1.0,1.3166666666666667,-0.20429415475291487,0.48364083317695633
70,2017-03-15,Semarang,0.0,1.3499999999999996,0.3330800974565607,-0.267044098329893
71,2017-03-16,Semarang,2.0,1.4499999999999997,-0.14496853590610334,0.7336408331769564
72,2017-03-17,Semarang,4.0,1.5333333333333332,0.2869330794874518,-0.016359166823043496
73,2017-03-18,Semarang,1.0,1.5333333333333332,0.002168028214340043,0.48295590167010677
74,2017-03-19,Semarang,2.0,1.5166666666666664,-0.04379105290951788,-0.017729029836742342
75,2017-03-20,Semarang,0.0,1.4500000000000002,0.1508174581134171,0.23295590167010682
76,2017-03-21,Semarang,4.0,1.4,0.04596408316391547,0.232955901670107
77,2017-03-22,Semarang,1.0,1.4166666666666663,0.17917040970695114,-0.5163591668230437
78,2017-03-23,Semarang,2.0,1.4500000000000002,0.10317275615048425,0.23569562769750424
79,2017-03-24,Semarang,0.0,1.4833333333333332,-0.22556121581394278,-0.2656742353161944
80,2017-03-25,Semarang,2.0,1.5,0.05814262316690382,0.7350106961906547
81,2017-03-26,Semarang,2.0,1.4833333333333334,-0.3151187119816027,-0.5163591668230438
82,2017-03-27,Semarang,1.0,1.4833333333333334,0.013112490183323382,1.2343257646838057
83,2017-03-28,Semarang,0.0,1.4999999999999998,0.07042129452847,0.23569562769750418
84,2017-03-29,Semarang,2.0,1.5,-0.06594234183516638,0.7356956276975042
85,2017-03-30,Semarang,1.0,1.5166666666666668,0.05653240563958109,0.984325764683806
86,2017-03-31,Semarang,5.0,1.5333333333333337,0.042390991498166906,-0.26567423531619433
87,2017-04-01,Semarang,1.0,1.4666666666666668,0.1941586682658437,-0.7656742353161943
88,2017-04-02,Semarang,1.0,1.3999999999999997,0.043401092508267985,-1.0136194407956465
89,2017-04-03,Semarang,2.0,1.3833333333333337,-0.10786153375435825,-0.2636194407956465
90,2017-04-04,Semarang,0.0,1.4,-0.04085152363708137,1.2356956276975044
91,2017-04-05,Semarang,0.0,1.366666666666667,0.03371441197960714,0.7356956276975043
92,2017-04-06,Semarang,3.0,1.2833333333333334,0.0498226361535096,0.48501069619065484
93,2017-04-07,Semarang,2.0,1.2333333333333334,-0.14277560733427955,0.23501069619065484
94,2017-04-08,Semarang,2.0,1.2000000000000004,-0.12791116425490434,-0.514989303809345
95,2017-04-09,Semarang,1.0,1.2,-0.023245726150653612,-0.7663591668230436
96,2017-04-10,Semarang,0.0,1.1833333333333336,0.05206647812275129,-0.016359166823043773
97,2017-04-11,Semarang,1.0,1.2000000000000002,0.06693092120212636,0.9836408331769564
98,2017-04-12,Semarang,2.0,1.2333333333333334,-0.33967835721114664,-0.5149893038093449
99,2017-04-13,Semarang,1.0,1.2166666666666666,-0.20429415475291487,-0.5143043723024958
100,2017-04-14,Semarang,1.0,1.2,0.3330800974565607,-0.010879714768249331
101,2017-04-15,Semarang,2.0,1.2,-0.14496853590610334,-0.2608797147682492
102,2017-04-16,Semarang,0.0,1.2333333333333332,0.2869330794874518,0.9884353537249013
103,2017-04-17,Semarang,1.0,1.3,0.002168028214340043,-1.0115646462750985
104,2017-04-18,Semarang,1.0,1.3500000000000003,-0.04379105290951788,-0.5095098517545504
105,2017-04-19,Semarang,2.0,1.3833333333333333,0.1508174581134171,0.48912028523175066
106,2017-04-20,Semarang,0.0,1.3999999999999997,0.04596408316391547,-0.5101947832613998
107,2017-04-21,Semarang,0.0,1.3499999999999996,0.17917040970695114,0.4898052167386001
108,2017-04-22,Semarang,0.0,1.2833333333333337,0.10317275615048425,0.24049014824544962
109,2017-04-23,Semarang,0.0,1.2333333333333332,-0.22556121581394278,-0.7588249202477011
110,2017-04-24,Semarang,2.0,1.2333333333333334,0.05814262316690382,0.23980521673860022
111,2017-04-25,Semarang,1.0,1.2833333333333334,-0.3151187119816027,-0.5101947832613998
112,2017-04-26,Semarang,3.0,1.316666666666667,0.013112490183323382,-0.25950985175455055
113,2017-04-27,Semarang,0.0,1.3000000000000005,0.07042129452847,0.491860011259148
114,2017-04-28,Semarang,1.0,1.266666666666667,-0.06594234183516638,-0.7574550572340026
115,2017-04-29,Semarang,1.0,1.2833333333333337,0.05653240563958109,0.49391480577969615
116,2017-04-30,Semarang,5.0,1.2833333333333332,0.042390991498166906,-0.004715331206605382
117,2017-05-01,Semarang,3.0,1.2833333333333337,0.1941586682658437,0.7439148057796963
118,2017-05-02,Semarang,3.0,1.3000000000000003,0.043401092508267985,-1.0054002627134548
119,2017-05-03,Semarang,3.0,1.2999999999999998,-0.10786153375435825,0.24528466879339456
120,2017-05-04,Semarang,1.0,1.3000000000000003,-0.04085152363708137,-1.2554002627134546
121,2017-05-05,Semarang,0.0,1.3833333333333335,0.03371441197960714,0.24528466879339444
122,2017-05-06,Semarang,0.0,1.466666666666667,0.0498226361535096,-0.7560851942203042
123,2017-05-07,Semarang,1.0,1.4833333333333332,-0.14277560733427955,1.7452846687933947
124,2017-05-08,Semarang,0.0,1.5166666666666662,-0.12791116425490434,-0.5047153312066055
125,2017-05-09,Semarang,3.0,1.5166666666666664,-0.023245726150653612,0.49391480577969604
126,2017-05-10,Semarang,1.0,1.4833333333333336,0.05206647812275129,0.4945997372865453
127,2017-05-11,Semarang,2.0,1.4333333333333336,0.06693092120212636,-0.506085194220304
128,2017-05-12,Semarang,0.0,1.4166666666666667,-0.33967835721114664,0.4945997372865452
129,2017-05-13,Semarang,1.0,1.45,-0.20429415475291487,-0.005400262713454777
130,2017-05-14,Semarang,2.0,1.4499999999999997,0.3330800974565607,0.24459973728654555
131,2017-05-15,Semarang,1.0,1.383333333333333,-0.14496853590610334,0.4952846687933948
132,2017-05-16,Semarang,1.0,1.3499999999999999,0.2869330794874518,0.245969600300244
133,2017-05-17,Semarang,1.0,1.3666666666666665,0.002168028214340043,-0.5054002627134546
134,2017-05-18,Semarang,1.0,1.366666666666667,-0.04379105290951788,-0.25403039969975594
135,2017-05-19,Semarang,2.0,1.366666666666667,0.1508174581134171,0.24528466879339472
136,2017-05-20,Semarang,5.0,1.4000000000000004,0.04596408316391547,-0.005400262713454666
137,2017-05-21,Semarang,0.0,1.4833333333333334,0.17917040970695114,0.49322987427284665
138,2017-05-22,Semarang,1.0,1.5333333333333332,0.10317275615048425,-1.0081399887408518
139,2017-05-23,Semarang,1.0,1.5500000000000003,-0.22556121581394278,0.24322987427284665
140,2017-05-24,Semarang,1.0,1.55,0.05814262316690382,-0.5074550572340026
141,2017-05-25,Semarang,0.0,1.5666666666666664,-0.3151187119816027,-0.756085194220304
142,2017-05-26,Semarang,1.0,1.6166666666666671,0.013112490183323382,0.4939148057796961
143,2017-05-27,Semarang,1.0,1.6666666666666665,0.07042129452847,-0.006085194220303951
144,2017-05-28,Semarang,2.0,1.7166666666666668,-0.06594234183516638,-0.7574550572340029
145,2017-05-29,Semarang,0.0,1.7166666666666668,0.05653240563958109,0.49049014824544945
146,2017-05-30,Semarang,2.0,1.7166666666666672,0.042390991498166906,0.2398052167386
147,2017-05-31,Semarang,4.0,1.7666666666666666,0.1941586682658437,0.7391202852317508
148,2017-06-01,Semarang,3.0,1.8166666666666669,0.043401092508267985,-0.25950985175455044
149,2017-06-02,Semarang,3.0,1.8666666666666665,-0.10786153375435825,-0.5081399887408519
150,2017-06-03,Semarang,1.0,1.8833333333333335,-0.04085152363708137,0.9904901482454493
151,2017-06-04,Semarang,2.0,1.7999999999999998,0.03371441197960714,-0.0088249202477012
152,2017-06-05,Semarang,3.0,1.783333333333333,0.0498226361535096,-0.508139988740852
153,2017-06-06,Semarang,1.0,1.8500000000000003,-0.14277560733427955,0.49254494276599736
154,2017-06-07,Semarang,1.0,1.8499999999999999,-0.12791116425490434,-0.256770125727153
155,2017-06-08,Semarang,2.0,1.8666666666666667,-0.023245726150653612,-0.5081399887408518
156,2017-06-09,Semarang,3.0,1.9166666666666667,0.05206647812275129,-1.0101947832614
157,2017-06-10,Semarang,3.0,1.9333333333333331,0.06693092120212636,0.48843535372490143
158,2017-06-11,Semarang,2.0,1.9500000000000002,-0.33967835721114664,1.9884353537249015
159,2017-06-12,Semarang,2.0,1.9333333333333336,-0.20429415475291487,-0.5115646462750983
160,2017-06-13,Semarang,1.0,1.95,0.3330800974565607,0.7384353537249015
161,2017-06-14,Semarang,2.0,2.0166666666666666,-0.14496853590610334,-0.5115646462750987
162,2017-06-15,Semarang,3.0,1.9833333333333334,0.2869330794874518,0.4870654907112029
163,2017-06-16,Semarang,2.0,1.9166666666666667,0.002168028214340043,0.48569562769750424
164,2017-06-17,Semarang,3.0,1.9166666666666667,-0.04379105290951788,0.7356956276975042
165,2017-06-18,Semarang,1.0,1.9166666666666665,0.1508174581134171,0.7356956276975042
166,2017-06-19,Semarang,1.0,1.8833333333333333,0.04596408316391547,-0.5143043723024958
167,2017-06-20,Semarang,3.0,1.8666666666666665,0.17917040970695114,0.7356956276975044
168,2017-06-21,Semarang,2.0,1.8666666666666667,0.10317275615048425,-0.2656742353161944
169,2017-06-22,Semarang,0.0,1.85,-0.22556121581394278,0.7343257646838054
170,2017-06-23,Semarang,3.0,1.7999999999999998,0.05814262316690382,-0.014989303809345149
171,2017-06-24,Semarang,1.0,1.7333333333333334,-0.3151187119816027,-0.26430437230249587
172,2017-06-25,Semarang,1.0,1.6999999999999997,0.013112490183323382,0.9836408331769563
173,2017-06-26,Semarang,2.0,1.6666666666666667,0.07042129452847,0.4843257646838055
174,2017-06-27,Semarang,0.0,1.6000000000000003,-0.06594234183516638,0.23569562769750418
175,2017-06-28,Semarang,3.0,1.55,0.05653240563958109,1.4863805592043535
176,2017-06-29,Semarang,3.0,1.5,0.042390991498166906,0.7363805592043535
177,2017-06-30,Semarang,1.0,1.4333333333333338,0.1941586682658437,0.4863805592043534
178,2017-07-01,Semarang,2.0,1.3666666666666667,0.043401092508267985,-0.514989303809345
179,2017-07-02,Semarang,4.0,1.3000000000000003,-0.10786153375435825,0.23912028523175072
180,2017-07-03,Semarang,0.0,1.2833333333333334,-0.04085152363708137,-0.2601947832614
181,2017-07-04,Semarang,1.0,1.3,0.03371441197960714,-1.0095098517545507
182,2017-07-05,Semarang,3.0,1.2666666666666668,0.0498226361535096,1.4947367235879152
183,2017-07-06,Semarang,1.0,1.2166666666666668,-0.14277560733427955,-0.3047153312066052
184,2017-07-07,Semarang,0.0,1.1999999999999997,-0.12791116425490434,-0.5047153312066055
185,2017-07-08,Semarang,0.0,1.2000000000000002,-0.023245726150653612,-0.10526327641208483
186,2017-07-09,Semarang,1.0,1.1999999999999995,0.05206647812275129,-0.7063591668230436
187,2017-07-10,Semarang,3.0,1.25,0.06693092120212636,0.09144905235503872
188,2017-07-11,Semarang,0.0,1.2833333333333332,-0.33967835721114664,-0.7085509476449616
189,2017-07-12,Semarang,0.0,1.2999999999999998,-0.20429415475291487,-0.11019478326139986
190,2017-07-13,Semarang,0.0,1.3333333333333333,0.3330800974565607,-0.7096468380559205
191,2017-07-14,Semarang,0.0,1.2833333333333334,-0.14496853590610334,-0.9112906736723587
192,2017-07-15,Semarang,1.0,1.2333333333333327,0.2869330794874518,-0.5112906736723588
193,2017-07-16,Semarang,0.0,1.2166666666666666,0.002168028214340043,-0.3085509476449616
194,2017-07-17,Semarang,1.0,1.1499999999999997,-0.04379105290951788,0.0914490523550385
195,2017-07-18,Semarang,2.0,1.1166666666666665,0.1508174581134171,-0.30909889285044095
196,2017-07-19,Semarang,1.0,1.1499999999999995,0.04596408316391547,-0.7080030024394821
197,2017-07-20,Semarang,1.0,1.1333333333333333,0.17917040970695114,-0.9090988928504411
198,2017-07-21,Semarang,1.0,1.1166666666666667,0.10317275615048425,-0.709098892850441
199,2017-07-22,Semarang,0.0,1.1333333333333329,-0.22556121581394278,-0.31129067367235896
200,2017-07-23,Semarang,3.0,1.1666666666666667,0.05814262316690382,0.49090110714955915
201,2017-07-24,Semarang,1.0,1.2333333333333332,-0.3151187119816027,0.09199699756051785
202,2017-07-25,Semarang,4.0,1.2166666666666668,0.013112490183323382,-0.10855094764496148
203,2017-07-26,Semarang,1.0,1.1999999999999995,0.07042129452847,-0.9096468380559205
204,2017-07-27,Semarang,2.0,1.2833333333333332,-0.06594234183516638,1.0892572715331206
205,2017-07-28,Semarang,3.0,1.3666666666666667,0.05653240563958109,0.6876134359166823
206,2017-07-29,Semarang,0.0,1.4000000000000004,0.042390991498166906,-0.3112906736723588
207,2017-07-30,Semarang,1.0,1.383333333333333,0.1941586682658437,0.08870932632764114
208,2017-07-31,Semarang,1.0,1.4166666666666667,0.043401092508267985,-0.31074272846687934
209,2017-08-01,Semarang,1.0,1.4666666666666668,-0.10786153375435825,0.48870932632764114
210,2017-08-02,Semarang,1.0,1.4500000000000002,-0.04085152363708137,-0.5134824544942768
211,2017-08-03,Semarang,2.0,1.4333333333333333,0.03371441197960714,0.6865175455057233
212,2017-08-04,Semarang,1.0,1.4833333333333336,0.0498226361535096,1.084873709889285
213,2017-08-05,Semarang,2.0,1.566666666666667,-0.14277560733427955,-0.11567423531619439
214,2017-08-06,Semarang,0.0,1.6166666666666667,-0.12791116425490434,-0.31512629011071497
215,2017-08-07,Semarang,2.0,1.6166666666666667,-0.023245726150653612,-0.11622218052167396
216,2017-08-08,Semarang,3.0,1.5833333333333333,0.05206647812275129,0.08596960030024406
217,2017-08-09,Semarang,0.0,1.516666666666667,0.06693092120212636,0.28706549071120263
218,2017-08-10,Semarang,2.0,1.4833333333333334,-0.33967835721114664,0.28706549071120274
219,2017-08-11,Semarang,3.0,1.4666666666666666,-0.20429415475291487,1.2865175455057234
220,2017-08-12,Semarang,2.0,1.3833333333333333,0.3330800974565607,-0.5134824544942764
221,2017-08-13,Semarang,0.0,1.3666666666666667,-0.14496853590610334,-0.5123865640833178
222,2017-08-14,Semarang,0.0,1.3833333333333333,0.2869330794874518,0.28925727153312064
223,2017-08-15,Semarang,3.0,1.3666666666666667,0.002168028214340043,0.48816138112216195
224,2017-08-16,Semarang,1.0,1.35,-0.04379105290951788,0.48761343591668227
225,2017-08-17,Semarang,1.0,1.3333333333333333,0.1508174581134171,-0.5123865640833175
226,2017-08-18,Semarang,1.0,1.3,0.04596408316391547,-0.11238656408331774
227,2017-08-19,Semarang,4.0,1.2999999999999998,0.17917040970695114,0.4881613811221618
228,2017-08-20,Semarang,3.0,1.3333333333333333,0.10317275615048425,-0.5112906736723589
229,2017-08-21,Semarang,1.0,1.3333333333333333,-0.22556121581394278,-0.11074272846687952
230,2017-08-22,Semarang,2.0,1.2999999999999998,0.05814262316690382,-0.5112906736723588
231,2017-08-23,Semarang,0.0,1.2166666666666668,-0.3151187119816027,0.08870932632764125
232,2017-08-24,Semarang,1.0,1.1666666666666665,0.013112490183323382,0.4870654907112029
233,2017-08-25,Semarang,2.0,1.2,0.07042129452847,0.48761343591668227
234,2017-08-26,Semarang,0.0,1.233333333333333,-0.06594234183516638,-0.3118386188778381
235,2017-08-27,Semarang,0.0,1.2666666666666666,0.05653240563958109,-0.1112906736723589
236,2017-08-28,Semarang,2.0,1.2999999999999998,0.042390991498166906,0.2914490523550385
237,2017-08-29,Semarang,0.0,1.3166666666666667,0.1941586682658437,-0.10800300243948219
238,2017-08-30,Semarang,1.0,1.3000000000000003,0.043401092508267985,-0.3085509476449616
239,2017-08-31,Semarang,0.0,1.2666666666666664,-0.10786153375435825,0.2892572715331207
240,2017-09-01,Semarang,1.0,1.2666666666666668,-0.04085152363708137,-0.11019478326139986
241,2017-09-02,Semarang,0.0,1.266666666666667,0.03371441197960714,-0.3107427284668794
242,2017-09-03,Semarang,3.0,1.2166666666666668,0.0498226361535096,-0.5096468380559203
243,2017-09-04,Semarang,2.0,1.1500000000000001,-0.14277560733427955,0.09144905235503847
244,2017-09-05,Semarang,0.0,1.1333333333333335,-0.12791116425490434,-0.9085509476449616
245,2017-09-06,Semarang,0.0,1.1833333333333336,-0.023245726150653612,0.2903531619440797
246,2017-09-07,Semarang,0.0,1.2500000000000002,0.05206647812275129,-1.1107427284668794
247,2017-09-08,Semarang,0.0,1.2833333333333332,0.06693092120212636,-0.5107427284668793
248,2017-09-09,Semarang,4.0,1.2833333333333332,-0.33967835721114664,0.4898052167386
249,2017-09-10,Semarang,3.0,1.2833333333333332,-0.20429415475291487,0.08870932632764114
250,2017-09-11,Semarang,4.0,1.35,0.3330800974565607,1.0876134359166822
251,2017-09-12,Semarang,0.0,1.3666666666666665,-0.14496853590610334,-0.9118386188778382
252,2017-09-13,Semarang,1.0,1.333333333333333,0.2869330794874518,-0.3118386188778382
253,2017-09-14,Semarang,1.0,1.3166666666666667,0.002168028214340043,-0.31183861887783826
254,2017-09-15,Semarang,1.0,1.3166666666666667,-0.04379105290951788,-0.7107427284668792
255,2017-09-16,Semarang,1.0,1.366666666666667,0.1508174581134171,0.0909011071495591
256,2017-09-17,Semarang,1.0,1.4333333333333331,0.04596408316391547,0.2909011071495589
257,2017-09-18,Semarang,1.0,1.4166666666666667,0.17917040970695114,-0.5080030024394823
258,2017-09-19,Semarang,2.0,1.3666666666666665,0.10317275615048425,0.2914490523550385
259,2017-09-20,Semarang,1.0,1.366666666666666,-0.22556121581394278,-0.7069071120285232
260,2017-09-21,Semarang,5.0,1.3666666666666667,0.05814262316690382,1.893640833176956
261,2017-09-22,Semarang,1.0,1.3833333333333335,-0.3151187119816027,0.4936408331769563
262,2017-09-23,Semarang,2.0,1.4166666666666667,0.013112490183323382,0.09309288797147666
263,2017-09-24,Semarang,1.0,1.3833333333333333,0.07042129452847,-0.5074550572340024
264,2017-09-25,Semarang,1.0,1.3,-0.06594234183516638,-0.5069071120285231
265,2017-09-26,Semarang,3.0,1.2333333333333332,0.05653240563958109,0.2930928879714768
266,2017-09-27,Semarang,0.0,1.2333333333333332,0.042390991498166906,-1.1096468380559203
267,2017-09-28,Semarang,0.0,1.3333333333333333,0.1941586682658437,-0.5090988928504411
268,2017-09-29,Semarang,0.0,1.4000000000000001,0.043401092508267985,-0.9101947832613998
269,2017-09-30,Semarang,1.0,1.4,-0.10786153375435825,-0.10855094764496162
270,2017-10-01,Semarang,3.0,1.4000000000000004,-0.04085152363708137,0.09090110714955899
271,2017-10-02,Semarang,2.0,1.4333333333333331,0.03371441197960714,0.4887093263276413
272,2017-10-03,Semarang,0.0,1.4500000000000002,0.0498226361535096,-0.9118386188778382
273,2017-10-04,Semarang,2.0,1.4500000000000002,-0.14277560733427955,0.2876134359166822
274,2017-10-05,Semarang,0.0,1.4666666666666668,-0.12791116425490434,-0.3129345092887971
275,2017-10-06,Semarang,0.0,1.4166666666666665,-0.023245726150653612,-0.7118386188778382
276,2017-10-07,Semarang,1.0,1.4,0.05206647812275129,-0.11238656408331779
277,2017-10-08,Semarang,1.0,1.4166666666666665,0.06693092120212636,0.8876134359166823
278,2017-10-09,Semarang,1.0,1.4,-0.33967835721114664,-0.11183861887783836
279,2017-10-10,Semarang,1.0,1.4000000000000001,-0.20429415475291487,0.6854216550947643
280,2017-10-11,Semarang,2.0,1.3999999999999997,0.3330800974565607,0.08596960030024406
281,2017-10-12,Semarang,2.0,1.4166666666666667,-0.14496853590610334,-0.7134824544942766
282,2017-10-13,Semarang,5.0,1.4999999999999998,0.2869330794874518,0.2859696003002438
283,2017-10-14,Semarang,1.0,1.6333333333333335,0.002168028214340043,-0.5145783449052355
284,2017-10-15,Semarang,1.0,1.6833333333333333,-0.04379105290951788,-0.11348245449427655
285,2017-10-16,Semarang,1.0,1.6499999999999995,0.1508174581134171,-0.11403039969975604
286,2017-10-17,Semarang,3.0,1.6333333333333333,0.04596408316391547,-0.11403039969975604
287,2017-10-18,Semarang,0.0,1.6333333333333335,0.17917040970695114,0.6865175455057233
288,2017-10-19,Semarang,3.0,1.6166666666666667,0.10317275615048425,0.4854216550947646
289,2017-10-20,Semarang,1.0,1.6166666666666665,-0.22556121581394278,-0.11567423531619436
290,2017-10-21,Semarang,2.0,1.7000000000000002,0.05814262316690382,-0.1156742353161945
291,2017-10-22,Semarang,3.0,1.7499999999999998,-0.3151187119816027,0.08377781947832627
292,2017-10-23,Semarang,1.0,1.7166666666666666,0.013112490183323382,0.08377781947832608
293,2017-10-24,Semarang,1.0,1.7,0.07042129452847,-0.5162221805216738
294,2017-10-25,Semarang,1.0,1.6833333333333333,-0.06594234183516638,-0.7178660161381123
295,2017-10-26,Semarang,3.0,1.6666666666666667,0.05653240563958109,0.08213398386188775
296,2017-10-27,Semarang,1.0,1.6500000000000001,0.042390991498166906,-0.1184139613435918
297,2017-10-28,Semarang,4.0,1.5666666666666667,0.1941586682658437,0.8815860386564083
298,2017-10-29,Semarang,4.0,1.5166666666666666,0.043401092508267985,0.48158603865640837
299,2017-10-30,Semarang,0.0,1.5333333333333334,-0.10786153375435825,-0.5167701257271531
300,2017-10-31,Semarang,2.0,1.5166666666666664,-0.04085152363708137,-0.3162221805216738
301,2017-11-01,Semarang,2.0,1.4833333333333332,0.03371441197960714,0.08377781947832613
302,2017-11-02,Semarang,0.0,1.466666666666667,0.0498226361535096,-0.11457834490523547
303,2017-11-03,Semarang,1.0,1.4333333333333333,-0.14277560733427955,0.285969600300244
304,2017-11-04,Semarang,1.0,1.383333333333334,-0.12791116425490434,-0.3145783449052356
305,2017-11-05,Semarang,4.0,1.3833333333333335,-0.023245726150653612,-0.1156742353161945
306,2017-11-06,Semarang,0.0,1.4000000000000001,0.05206647812275129,-1.1167701257271534
